title,link,price,carYear,location,mileage,engineSize,engineType,Transmission,Colour,Owners,NCT,BodyType
BMW 3 Series 318D M-Sport Touring,http://www.carzone.ie/search/BMW/3-Series/318D-M-S/43613940440284780/advert?channel=CARS,"38,995",2013 ,Galway,"9,955",1.9,Diesel,Manual,Estroil Blue,1,,Estate
BMW 3 Series 320d M Sport Touring,http://www.carzone.ie/search/BMW/3-Series/320d-M-S/44013930489068940/advert?channel=CARS,"38,995",2013 ,Westmeath,"38,503",1.9,Diesel,Automatic,Estoril Blue,,,Estate
BMW 3 Series 320 D M SPORT TOURING ESTATE,http://www.carzone.ie/search/BMW/3-Series/320-D-M-/42913932560768580/advert?channel=CARS,"39,950",2013 ,Dublin,"11,001",2.0,Diesel,Automatic,Metallic Silver,1,,Estate
BMW 3 Series 320d M-Sport Auto,http://www.carzone.ie/search/BMW/3-Series/320d-M-S/43713948842663980/advert?channel=CARS,"39,995",2013 ,Galway,"5,291",1.9,Diesel,Automatic,Black Sapphire,1,,Saloon
BMW 3 Series 318d M-Sport,http://www.carzone.ie/search/BMW/3-Series/318d-M-S/42313946477651250/advert?channel=CARS,"39,995",2013 ,Westmeath,"6,994",1.9,Diesel,Manual,Black Sapphire,1,,Saloon
BMW 3 Series 320d M Sport Touring,http://www.carzone.ie/search/BMW/3-Series/320d-M-S/38613924806825500/advert?channel=CARS,"39,995",2013 ,Westmeath,"38,495",1.9,Diesel,Manual,Estoril Blue,1,,Estate
BMW 3 Series 320d SE Touring,http://www.carzone.ie/search/BMW/3-Series/320d-SE-/38813914937418810/advert?channel=CARS,"40,950",2013 ,Wexford,"9,498",1.9,Diesel,Manual,Glacier Silver,,,Estate
BMW 3 Series 318d M Sport Saloon,http://www.carzone.ie/search/BMW/3-Series/318d-M-S/38513906297062210/advert?channel=CARS,"41,950",2013 ,Dublin,"1,821",1.9,Diesel,Automatic,Black Sapphire,,,Saloon
BMW 3 Series 318d M Sport Saloon,http://www.carzone.ie/search/BMW/3-Series/318d-M-S/37013868281136370/advert?channel=CARS,"41,995",2013 ,Dublin,"3,013",1.9,Diesel,Automatic,Estoril Blue,,,Saloon
BMW 3 Series 320 EFFICIENT DYNAMICS AU,http://www.carzone.ie/search/BMW/3-Series/320-EFFI/201407221695823/advert?channel=CARS,"38,500",2013 ,Dublin,"9,091",2.0,Diesel,Automatic,Metallic Silver,1,"April, 2017",Saloon
